上级地址,用户地址,总存数量,总提数量,未释放量,团队收益,未提收益,放大总量,
TTuFPR4ukjbVtq8mq1EAs1KE5PyMiizz6C,TD1qsqHYj4kvAmhjr9nopKk66S9HefVWT6,300,234.6072706,365.39272949,0,0,600,
TTtvT3sEy54Fxbccjb1P9kYpVs7GjcyPCJ,TTY7Y4VoXHaQNsdSE3JtdYc9kdFJbAEyrY,954.4,1876.881882,31.91811926,0,0,1908.8,
TTTh5bMu9km5ftMeuJHasFgmTxfxGfUEwd,TEPK2qmrvRxGKmj4iWfW2q7wZExJvX4rxz,1863.52,1460.098886,2266.94111403,0,0,3727.04,
TTtFEumWNqEsTCr7t4qGj7A2uMTCFSthxu,TJ9gqWYYyvHqWF5pFm1CNWsgCNeT2UWecJ,465.4,206.6377614,724.16223878,0,0,930.8,
TTtFEumWNqEsTCr7t4qGj7A2uMTCFSthxu,TVjYasvYg2UwpuDBZysuy2giYVx8o2Ghnk,856,43.28728275,1668.71271729,0,0,1712,
TTTAwsZ4NQtFZQ76oefiDUZPTgXXaetAGY,TCrySN2NDUZUmPMSG6XE3vxAtEYVb96LxY,707,90.67996812,1323.32003208,0,0,1414,
TTTAwsZ4NQtFZQ76oefiDUZPTgXXaetAGY,TU2EKtPVuUcL6PQXYgAkQMYsfqoeguGfW6,94655,20501.07474,168808.9253,0,0,189310,
TTSAPysacd5V8m4MrjKsmGgp7zkPLAakuc,TJ16WWyH4FoV7mUacqHNc9vaZhCyDv7dAF,1579.9,329.2643224,2933.58884893,0,0,3159.8,
TTSAPysacd5V8m4MrjKsmGgp7zkPLAakuc,TM29ZSaQMTHY4DrnjvVsnhmAn9ehwToUqC,2004.54,3629.070339,380.0096622,0,0,4009.08,
TTS7mhCNRQso8aufYiT22ZfTHetp3NhKgQ,TXDzjPST9vK2PaYhw9zBRsSxX4sR3b1Kvm,3098,1511.37242,5279.37242013,0,0,6196,
TTRWZGZtXSF2DbhweQov84SX4B6gFgfmFE,TNbh1WxkNbKuE6Y3swMARMF4dyF4Me6kiF,258,0,516.00000003,0,0,516,
TTRWZGZtXSF2DbhweQov84SX4B6gFgfmFE,TWQmT7J7uQRh2pkXTqEsfA2s36mxE9qVGf,258.23,106.5102088,409.9497914,0,0,516.46,
TTRWZGZtXSF2DbhweQov84SX4B6gFgfmFE,TDEjsDkeSkqipZ3es2W5xBt7K2EzEJefSi,3516.05,1803.028313,5229.071687,0,0,7032.1,
TTrUtoWffTW7JrdVxucnNVYxdvd5MSg8Qx,TXAcvu6D4dfN56QbmB9noLYE94PKxkizHC,500,345.8625625,654.13743759,0,0,1000,
TTrUtoWffTW7JrdVxucnNVYxdvd5MSg8Qx,TUGvg9nEeosKySqjyRk9U7ySLPo5nrw1ww,710,304.2434565,1115.75654367,0,0,1420,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TDPZKunu3J9Wsc5Xr4GqdwsaPyJNHn6vM8,613,787.6684314,438.33156877,0,0,1226,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TBAPQjPBuNRNoAeAWFewzyNr3UfmYXEtLp,842,1078.032427,675.85040088,0,0,1684,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TFf9mx32NCtY6j7QGvKdJDxwQ7ikXAnME2,898,1606.618872,189.38112875,0,0,1796,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TAR2BtX9oVpz3itag6dcMeAXVdm5bW9up4,1093,1328.353578,857.64642201,0,0,2186,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TJPN4hT4Hv5UmtA5bhWzYtHRHi5CoeZwCY,1626.1,3149.651754,102.54824769,0,0,3252.2,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,THG9aWnwxXiTehDMe3gxyGunGQGbDoQHg8,2229.76,3607.545402,1439.8292705,0,0,4459.52,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TKNgFAV35kG8TvFyU4iVxtfEZxdKZygfsn,8449,8282.662932,8615.33706896,0,0,16898,
TTrGinFkaukrCXR1tRKeDKpTeBaThmaXpS,TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,16836,32513.46519,1168.51159182,0,0,33672,
TTPWjJk6WHVUTeHwjYUzMTr67VyJMbJDXq,TUzB59W6eL71Qwui1f9wNs46Rd6ZpmqZcs,2984.72,5875.129762,169.71453608,0,0,5969.44,
TTPo2W3H9P8yaF4TttjxZy1bNrZjhpaCht,TCCeBddk6xmNaQYNzE4vxDSKxKqSa8wCxm,920,544.7580768,1566.6650493,0,0,1840,
TTpjTaKQsKAVBdaLQdGY3m43Xy1TPggTjX,TB1aeRN9TzSx29EVAkevriNNaCWrwepvd1,0,0,0,0,0,0,
TTpjTaKQsKAVBdaLQdGY3m43Xy1TPggTjX,TDbq9MiQKnCJGMxnSZBPGU4Q6zCqriviCj,0,0,0,0,0,0,
TTpjTaKQsKAVBdaLQdGY3m43Xy1TPggTjX,TWtk3BMi3X7a9KDutdzCTHieq2UAp4ytiK,10,0,20,0,0,20,
TTpjTaKQsKAVBdaLQdGY3m43Xy1TPggTjX,THPVyUL1xDeSbKG3AeyP6ZUhma5rFsCo1V,671.69,1275.013551,68.36644997,0,0,1343.38,
TTLMq2FPYSqaQt2k7gu9Hem4ToR3mN6wDw,TWHsyVCutMYo3NWjmEQzWAxHVjWyXokdmo,2129,1307.005611,2950.994389,0,0,4258,
TTLMq2FPYSqaQt2k7gu9Hem4ToR3mN6wDw,TBjPnoiwic39c6tGMxeZkV5WMsdkDKbqRv,17398,14923.28232,19872.71767242,0,0,34796,
TTKxPf8xfcU4K8rMCc9DGSuwuuqnJu8YW3,TYiqpEF96fRgsESo6HCFR3oQAJW2yxQe2s,1204,2392.278392,15.72160782,0,0,2408,
TTK5GbjFNz7YjoJFg3XZtMYbjVV9LHHFi8,TBxXBnrJU7rXApCHGxE1jD99kJSiqENyLM,100000,32095.35242,167904.6475542,0,0,200000,
TTjJGgbjuQyuELGuZ33FttBmVLqZU8WRK5,TPyHtM8ByRUECqPQYTu2tvs48miw2Gn16E,7479.33,11717.20592,5493.03685808,0,0,14958.66,
TTjJGgbjuQyuELGuZ33FttBmVLqZU8WRK5,THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,10844.989,18658.29267,7969.37399056,0,0,21689.978,
TTjJGgbjuQyuELGuZ33FttBmVLqZU8WRK5,TANyA1S48eG91hXmnvSWmGTSJ5K4VL53Hr,11391.5057,21126.63525,8492.5486329,0,0,22783.0114,
TTidrybmrzHUVHDUytJk2bXxKv3q8jX6uE,TY8LpcQBYejQabTzzLy6m6KusjHBFHTYoP,50,31.24661909,68.75338091,0,0,100,
TTidrybmrzHUVHDUytJk2bXxKv3q8jX6uE,TMLQLRv62wCJZbV9uyQwzc6tNLFdZv1rGJ,100,42.53104182,157.46895815,0,0,200,
TTidrybmrzHUVHDUytJk2bXxKv3q8jX6uE,TXMnRNCU7ppEvfLhw9vBq1qPVG5HZEUJ7H,100,44.58799799,155.41200205,0,0,200,
TThtJhVidAm6LuCmcHWPdvdNk8UuSENh2m,TDtNBs7Hm9jvqLEBaCKNiCGPq94iSgpiFu,379.51,271.0066287,488.01337133,0,0,759.02,
TThtJhVidAm6LuCmcHWPdvdNk8UuSENh2m,TK12bUGGBBQCcAdRQsEroPZiR56J67mosN,29257.46,57969.11605,545.8039534,0,0,58514.92,
TThEabsU1D23zNYhrAwyTQAFANzGhRHTkb,TUzpDWrmQL43Z2393FdrcQzt6cvd5krfu1,17584.9111,10735.20331,24434.61889,0,0,35169.8222,
TThdJd3CycBTi9RXCXd8utrN7BAoMVeA5L,TEiTk5qquKCGVEj8YUCcXLNhQAkqYAJvab,468.95,920.8842348,17.01576577,0,0,937.9,
TTgKKq16s12wtNHanExKWvFtnUiEzGjJZP,TVFk47x9KxFfb1TeWCpH1VBffjCMvji1vC,294.8,182.8002945,406.79970549,0,0,589.6,
TTfmDxvT5LePTeCgd6iGbpkzbu2NZYZE5x,TT6smcGiTdH86NZSNt8VcC8wmUY4dzeC9H,163,31.36834979,294.63165026,0,0,326,
TTfJqSU1EW6hDcQt9bM7z1YTWfHr9FHCwH,TYMXkk7VwXDzwzics37jtTRgSPQBYf7tp4,50,0,100.00000003,0,0,100,
TTEwyfcmW3dXqjDmuEa6CGcrmnRucqMpHk,THvTZT3wdhX1Kh86RbCACJzAnF9b2wLUWj,234.39,132.0327082,336.74729182,0,0,468.78,
TTEwyfcmW3dXqjDmuEa6CGcrmnRucqMpHk,TC7AqfguqD86iu8ackMLPzj8Jh3CpTzhJG,518.91,254.2071193,783.61288085,0,0,1037.82,
TTEWbqv4MUonMpoG1Esf3A36HaeVkY64KB,TZEm5cPbSkCsWx6NzaCy4rDLBxemFDn5bt,492.2,965.4548385,18.94516296,0,0,984.4,
TTeUvQxmuyJC96XMEVMCqs7ftc4oyaKYi9,TQfLSMvV1d52hKJfR1neoLVf5MjTtxdozw,829.7,1566.491521,92.90848026,0,0,1659.4,
TTEkreQJLQL7hHxjNesrodqzWafrzUvCEE,TXqeYroJsHR3hGi825dYaeyKiWo2U8Dy4K,143.47,173.2719956,113.6680053,0,0,286.94,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TFFUjaLxfn4EVLR6dkdPUwqUASUVnjqMo1,588,485.3234198,690.6765802,0,0,1176,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TBs4gDfcQfR6DUgjRA7kdMwAn9xwpfGoei,590,487.003657,692.99634305,0,0,1180,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TY7f99QUxN6eAJDzRqVqhdeNPcgQ7SYhUA,591,484.4982853,697.50171473,0,0,1182,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TBZm4bceoeYGVz411wEv5LqgyKjkDbQvPf,592,485.4069519,698.59304815,0,0,1184,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TK1DTPY7vmZDwn4c2VHtQ44CTTFWM4pEmn,606,494.191676,717.80832402,0,0,1212,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TAJkdpD3CmeUG8uh3CX6Bg3Ba18Eej94kC,607,495.8033532,718.19664683,0,0,1214,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,THSzjw9dnFYb1HwtVJNgtf3A8zefyfwxX5,607,495.8033532,718.19664683,0,0,1214,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TLdjYSMaDNVui42LWWPmDUagTUN2FYWfaV,607,495.423435,718.57656496,0,0,1214,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TZ8pajMTf7JLcoSPLcTYYebtc7WAj4E5cP,607,495.4553071,718.54469284,0,0,1214,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TQdSRijrkHuMFrW1FqWxR5ALJN967KYgHf,610,499.4622047,720.53779531,0,0,1220,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,THduuPwsebesNbgkALLwFCpKxWiX8ZAzLU,639,529.9712197,748.0287804,0,0,1278,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TSmm1GpYneNMbUEDDFGFfDAKJGYQnNgctG,671,555.3462393,786.65376067,0,0,1342,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TBwvshNNQPPM5hn8VuibkzbAJPBnZvZMgh,674,559.436287,788.56371307,0,0,1348,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TFy9oZoWxQ5C4iWCCXVXeHz9zyxck3xbR8,677,558.2887892,795.71121081,0,0,1354,
TTejhQnymZTHacmn9MZU32rDwjFc8cWzpk,TMYmMcYjvg421KZvaAyd3ym4PgkNjrcqNx,4409,3253.777928,5564.2220768,0,0,8818,
TTDgQtLGaFzTcnagwpsaKBcQVrWkkTeMpB,TYTqEKd41ykYb83Yyy4uYpS5NH3uFJM4UJ,35,11.29640637,58.70359363,0,0,70,
TTDgQtLGaFzTcnagwpsaKBcQVrWkkTeMpB,TYhKFJSMwqAouCKcDjqFYJFR1ciLyx9h6n,326,375.1370595,276.86294055,0,0,652,
TTcVPYmE3Hy2dfhCyivxGQYvtg6zYNShHf,TRhKMkwBiQ5VQyCsz5uHFhcVghm2Jbfdm7,200,204.2843429,195.71565726,0,0,400,
TTcVPYmE3Hy2dfhCyivxGQYvtg6zYNShHf,TQukQYcLU1wZjEDoNBFcGAprLKD9mtxdjj,834,822.093611,845.90638904,0,0,1668,
TTCsg1SjHyzFm71dQbVnrbtZuukGtQ5h7T,TH3x5tucbP3fzGvJeR1BjSEDcUXJ5baQiC,17403.6,5520.474959,29286.72504244,0,0,34807.2,
TTcigt6DWx8airG8ahabkDHiCLcwh1Qra9,TNR1Zmn9hujWwnB2hSUNJjyNYyGFb3Que4,91.53,166.744036,16.31596434,0,0,183.06,
TTcgf9PrRdBMXgx1wj3a6SaHxo8P8C9Xis,TLRN91JKJHpMRhEk6eisPL4xakWGPBcRBr,3341,4585.541622,2096.45838011,0,0,6682,
TTbk478NCW59bGnFvuMmz6SSFqxsvrE4ef,TUPFwYfyec1DtMxLvZkHhCabDQJ844PHk5,548,319.4460551,776.5539451,0,0,1096,
TTbk478NCW59bGnFvuMmz6SSFqxsvrE4ef,TYMxuu3CpkxRBMMZuyaj9VHxvVCjaD9mtr,2390,853.9123681,3926.087632,0,0,4780,
TTB7NM66uhq2wYRKQNqHUuzTD492uyK3kA,TXuXLNAXDEGL3ca5EHGEWprHracQGZGAZh,1687.52,931.6041734,2443.4358272,0,0,3375.04,
TT8LDTW5fgZP7dqb9cmKF9ZUcEVQajGVEa,THnXdwFv3f6pjqQAWtCaoujeTruxcderr6,668.83,331.7598127,1219.75981269,0,0,1337.66,
TSZNhDXCA2BoAh8cbSKT3HuQZ3THusJn8e,TK11pp49hrVnSUoKVXcEtEMqwqfGkoneFW,137,187.2616268,86.738377,0,0,274,
TSYMcygVpeuifikdg9NKAVUboALbNQyjxz,TW1UdZFcPGbWoqiRS87puj2S7qgWM18dwU,1926.17,232.7417963,3619.598204,0,0,3852.34,
TSxTaY4HJPYz1oHzfZ1uNkpVSFXvSEmcak,TE5k3Ug8aZRKw7MPLvK7HFXdueNSBc829D,50,0,100.00000003,0,0,100,
TSvqAE5qLwKFCQosfesuMb9aiUBFGUK9iE,TLNqRFGpij1JPYAuxyDidrvDSofxzpoBLo,2635.14,5211.837981,58.44201926,0,0,5270.28,
TSVgSQiEoCyt9XQsAkydj5izGyXYbR6Yia,TDEqXQJcoxVh9PsEVwoUXkNFp2GjGEyrkf,634.78,1118.100997,151.45900307,0,0,1269.56,
TSt9cBFUAJ5zfzLPcMGgYmckGAduRSpXb2,TCMN2EL8gEZnW4woLDdPSMYvMZYRRPKzFo,31.6,11.69649416,51.50350587,0,0,63.2,
TSt9cBFUAJ5zfzLPcMGgYmckGAduRSpXb2,TJpoAQdsro9Jc6kBEza9ynqyHQqseurHEm,78.08,38.21438859,117.94561156,0,0,156.16,
TSt9cBFUAJ5zfzLPcMGgYmckGAduRSpXb2,TYaVfM5gjqrHnsC3gD6H48E335enb5zsNr,100,0,200.00000002,0,0,200,
TSt9cBFUAJ5zfzLPcMGgYmckGAduRSpXb2,TBNZ7mBtJiZ6HeL2GF5eWETE7ZwjWLRHmt,102,72.13634744,131.86365301,0,0,204,
TSt9cBFUAJ5zfzLPcMGgYmckGAduRSpXb2,TVnpfPGEVTRaJuVXUTDjXPNZwpNPTkRAFH,509.41,889.863083,128.9569187,0,0,1018.82,
TSssXumphuHTb5nY8ubucTTJ5P8ofSkuHE,TCJnajQYq7yMJVTxZkXaD4efgcjvhCeNzw,2509,536.2933652,4481.70663509,0,0,5018,
TSQT5TZAiVN3NXgKT2rx87BXsiycDxz3Nd,TEJP6ynD9xekbDD9SARW6QGt8QC6D3XQHH,476,541.2757914,410.72420937,0,0,952,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TPZw8RNua4pJJsH4DWhPefk6kghwTxwMsS,179.13,337.0312971,21.22870336,0,0,358.26,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TUax5yaKyuLHwUfSQvEWu2gzNduskddH3P,373.8223252,363.8435875,383.8010629,0,0,747.6446503,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TLiWKMegstnKBNPmgqVmdSoWFZSNep3S3z,416.75,274.1221126,559.37788743,0,0,833.5,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TPpCAR3eNmTHXzUmF3dSNmwKFBtjbdiPDt,543.79,434.3413959,653.2386041,0,0,1087.58,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TDReG731M2PGiRZJbPNoVJ9QSsFK4hbgZN,2078.79,4132.025165,25.55483486,0,0,4157.58,
TSQhifQb9PVo62sR3G6VMxcHKzfNGTELCU,TDiqrqSds5KncjNpJuks69CGdEMiidtgJb,2190.05,2555.381741,1824.71826,0,0,4380.1,
TSQfycYuttaVvZDL56wZ6RFCqFC7ATvZeU,TFGw8sjPi6LXNeHuQHyNFN74CoJ1DfNxb6,7939,2651.57506,13226.4249386,0,0,15878,
TSqaDDpCof4t9XQjNTz1xBNomfMyctWCbG,TNkfTGV1LW7XvUpKtrpw2STikPC58YpfoS,2214,4325.415431,102.5845702,0,0,4428,
TSq5hmgc8cSQLAMsURvzSZwofAXfezw5mr,TKamPiDwhATsuKWTA5aYbN5cxt7UUwaE5r,100,0,200.00000006,0,0,200,
TSo8UYDy9ssbAyb4F6pZoQXSmNbcAyBr2w,TYVT7EexqwzxmWukhkf8hVoswj7NRjPbZQ,2823.13,2379.616779,3266.6432213,0,0,5646.26,
TSo1tRhZmbMJJFh3hecjkG4SXodGC6UZqY,TAjJ4sgMmMWjkPpNBDdaEb5xZrK9nyEQBc,100000,72089.56073,127910.4392543,0,0,200000,
TSo1tRhZmbMJJFh3hecjkG4SXodGC6UZqY,TJF5hCFFfjTwZoMqweb52Ac8akBEvu2XGT,100000,84338.38857,115661.6114674,0,0,200000,
TSNGzJ2fvRui4hZGzwUx3SJCX6cJv733Qc,TWF6t4mSYBVGJ1RTw7VcbDek22zvh6kc9Z,10034.8,19850.60089,218.9991109,0,0,20069.6,
TSn7XKXVNbUvownJFLVdib6CJpKLag8CrW,TV8d4Zk7w1eHJ9aaFgcjPEqJdj1jb128Tm,6316,4550.99475,8081.00524937,0,0,12632,
TSMTDEjd2vZdm18VDqT35FfCYcB2xq6VK4,TGL7vaZg2E43VsJkUeWWjBTBeFQD6BjJuM,2894.53,5615.469175,351.83582125,0,0,5789.06,
TSmQvDVQDomqtbG6LeX5ARycYkyJvXvWQv,TXdh8YJiKmQJR3SBaQx6PBouRc7qF4Es3w,200,223.5248456,200.08283023,0,0,400,
TSmQvDVQDomqtbG6LeX5ARycYkyJvXvWQv,TYov1D7CYMKg8stuoUxE1aZGf64gjbmSBu,589,330.8340255,847.16597456,0,0,1178,
TSmARmKTqRkt1YjUxMJCkhm4aLmTix9MZn,TWP5SV1zdGem6EqzD3wARsEYLTNP1A7Ny3,45,35.11629525,54.8837052,0,0,90,
TSMa2ghWB2r11PwKhfHap5iTBV9MQxxLk4,TBFvPXMU5XTuuqdSbgSfaurZpZLYGVPE8P,2460,614.4547749,4614.45477486,0,0,4920,
TSMa2ghWB2r11PwKhfHap5iTBV9MQxxLk4,TKuXRavNR7kc3oVQhBZS29YjXJCTeukASh,84284,13504.95896,155063.041,0,0,168568,
TSM5sqaB3ykL1n64W7WSmBC1nwYqVSRDHh,TEsrT9XHJY9a71fmhFJoyonM5uJ5PUXTkd,186,14.26460503,357.73539503,0,0,372,
TSLzhiZuDk2w6KBJ8fCjgrAiC35Xy89b4J,THvo5XtiSb68eoAF2n6D6tjgSFxVeiJGMa,212.9,28.95148239,396.84851757,0,0,425.8,
TSL8JA6UKRCkdYUDYXgtJmVVCLB8aj7BRP,TFvngDx6tnf7dhnZ1JMCwQLeX7dHrFyG9s,621,337.402589,904.597411,0,0,1242,
TSKHd6uF4JVxFFc4wGaAQg9bhFR19NL5gc,TJijaVEUF7Htkcodo1TZL1jHgyqYQkQabU,39.5,23.60086319,55.39913704,0,0,79,
TSkBZoQLfYcwLCiRB7wg1wVe6VD1kkgd9X,TBMUXbAEpL1GJEJtPsa661eZcLhqgJUqcd,1728,907.991449,2548.0085509,0,0,3456,
TSjnPyY6JsQsRrZEYnB78WLagkUkbh2nF1,TXceQUARoTSnCHk5eA8GexsurYQn8x1C4m,10589.58,6776.021758,14403.1382396,0,0,21179.16,
TSjnPyY6JsQsRrZEYnB78WLagkUkbh2nF1,TBBnGGaG2uowC6kWhzzTeKVYuJ1yng8NX9,12638.91,5197.797097,20350.15244864,0,0,25277.82,
TSJcMBcvKPtB6vWzfjVoZbdQAijuSGNudm,TEoTHUpXuiwwd7WwXUjB9fmrqmTNEgAnHG,9538.3,12067.44841,7009.151588,0,0,19076.6,
TSiQ5ErsugftZCXbynajX2ebvdsSLXXQoU,TSHYPKQmoHbXdS4cWvXgZFvhVdiwjaMEBb,100,0,200,0,0,200,
TSiGcyz9ZduLKtaYTbPAku46wwUjzTVEqp,TLRxqoBgXZpyaviK3qDVh73Ux9GAxWLMwf,4608,2009.288465,7206.71153482,0,0,9216,
TSHYPKQmoHbXdS4cWvXgZFvhVdiwjaMEBb,TBxehT8aeBwzdXRm19ZuaZNkMQHYMNLxK7,100,0,229.00318878,0,0,200,
TShvf5VAqQdsWVS535v96Qo2hggACbBKiA,TTex3vfyXESBBozx2AUuEbTYjWNa2Nb4hv,1282,824.5683112,1867.63517261,0,0,2564,
TShvf5VAqQdsWVS535v96Qo2hggACbBKiA,TD6Xpk95SfsEwJiQYctLu4Utopw1zsQr6Z,200686.4,114421.34,297271.81312076,0,0,401372.8,
TSho5HEsWkfRR2mMWdHJut67iqAnAgv1A3,TYgW1AgptxjdZyinTPm9az1h6QVHS3RtxT,215.3,0,430.6,0,0,430.6,
TSfo77TUpK7b4X4buhsdp7Low9hW8jo7E4,TBi1qysWQ7CHgWaQ5hLW2GhagaX9eXr9SV,3166.14,6266.049789,66.2302111,0,0,6332.28,
TSfFUUDkcqorNJseChwELorStF7VUH6Xwy,TPG33hgLbkYkb1dSKSNGwhnLwy4fhpGRJm,4046,1675.338147,6416.66185326,0,0,8092,
TSfFUUDkcqorNJseChwELorStF7VUH6Xwy,TTN94UVefuMU5JTUspAfvP611jAujMok3g,36172,5951.002409,66392.9975942,0,0,72344,
TSedVx5xRBDJPpC45gVNsLxQj7mHM4MwuD,TCabYjGeKNpojsyasCzQXs6e8mrju6nsCF,3867,7734,0,0,0,7734,
TSedVx5xRBDJPpC45gVNsLxQj7mHM4MwuD,TTLMq2FPYSqaQt2k7gu9Hem4ToR3mN6wDw,5000,7170.581794,2829.41820569,0,0,10000,
TSecxsBcdUfsnaSDTdLZohXVoUP7nUPP91,TEiErMr8EtGXzTxVv5bFnEzhFCZfkTaTJ6,266,255.3511017,276.64889909,0,0,532,
TSecxsBcdUfsnaSDTdLZohXVoUP7nUPP91,TLCUZ1oiMwBbuwJcS3AokjMjBceaKDS8iZ,279,256.2811244,301.71887638,0,0,558,
TSecxsBcdUfsnaSDTdLZohXVoUP7nUPP91,TUvg5qKL6zwn5GpkKGfR9Skj4n5gTXJSxX,297,269.3149667,324.68503418,0,0,594,
TSDvWXAHHn16x9uVAnNLeETcErWYeYV4Z9,TFPUqATByXjNs6NrVhcZGK3MsxBJKY3c3n,3106.21,6000.428845,211.9911554,0,0,6212.42,
TSdspkFzJfWCa9PZCkyPUTqHo59A8NsM8f,TZFisbRdD4WD65Zi1cQEWUmJBQdYQj7bTs,303,199.7602683,406.23973247,0,0,606,
TSdspkFzJfWCa9PZCkyPUTqHo59A8NsM8f,TQzX7gNhGwEQNgJYPFtTe2JMKnZG3WFVLM,471.2,204.1676922,738.23230806,0,0,942.4,
TSdspkFzJfWCa9PZCkyPUTqHo59A8NsM8f,TKcGFcMFWzSWQfmBFoWMxGST6Gx3TjvAUr,636,392.3120393,879.68796078,0,0,1272,
TSDbJA1ucdLMUMjP8mEnQzcsPCito9i2Bi,TFJ2nyuvRXsNM9kBwpXJnAREJq3WXYvhig,4603.3,3102.701334,6103.8986665,0,0,9206.6,
TSD4hTgmKghqY53g1RDd24LsVPWrhWvfUL,TM6suWeMWXF15nBR9JZ6SVzVCNFoy3KZ2o,675.54,1160.876357,190.20364281,0,0,1351.08,
TSCToKAV176jPeMahWYPzVKMusY4wyL31f,TLBLc3puDarFWzsJDmP15efy8cJRX9j5Gz,400,564.1605088,235.83949396,0,0,800,
TSC6n299TWkskxUJAm3RRMJG99Hb9yUDAD,TQ1yDR4t1Rq5t6GXsuDnNhGrp5DR79ZYAM,3750.79,2582.974155,4918.60584598,0,0,7501.58,
TSC4PGsAoHU5tcshfGNnKAwspUei2ir1iU,TQqhdWwCWo5RuVWUdeWSdUSCCEMSasN2zE,776.29,688.2938081,913.27408129,0,0,1552.58,
TSc13zE4RhFWSNBJ9g8du42Q3diFbUxrJL,TW5WSM9fppAb7MeqSq7q5MewSp7VbHNojs,415.35,355.490515,519.23406632,0,0,830.7,
TSbvHoK9S7WyFM39vaU1fBTGnJhhHBEwd6,TQDcj3xDNriFJt5GY3eZ7extrqmejwkJW2,294.36,491.9802474,211.98024853,0,0,588.72,
TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,TJW7hPRhHNZ59C3fFnQR4337PTEj2BVCUT,50,44.94131549,55.05868451,0,0,100,
TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,TEjXMhtvegBEY2apFDgH2yHnrK5nRKBLT6,243,213.8718637,272.1281363,0,0,486,
TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,TLbeTqFttEsLrFsTGshZDcukEhRB1pAtky,730,527.215552,1053.12942906,0,0,1460,
TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,TQKRm4q1Vo7uVaBg6Ae6Uidc39QDkaxcUC,1250.274056,1359.089077,1358.77759325,0,0,2500.548113,
TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,TBE5X1kzsSBe4ZWe4hgMnSpspgDGPE3bhe,2510.915064,2435.610758,2801.44088637,0,0,5021.830128,
TSbLxLcQLkyzy4w4u9a4CZ8NtG8EmufiXh,THGFi3EHX5e5iAZ2giKrrmrMa5KfGW4uQf,1657.2,3253.274555,61.12544644,0,0,3314.4,
TSaMFPTX9shEq8SigBSa2JSMxFaB44d6Mf,TFmqhTAM7VQGmYimE7YWYidFwDdg39vgD4,0,0,0,0,0,0,
TSAJ8VGugPFZACymznvnSrUfQWfZQPQBxR,TKQ3qQo3po1FcKBBbHNcAnTS9UoqcRMGzu,100,13.95710056,186.04289949,0,0,200,
TSAJ8VGugPFZACymznvnSrUfQWfZQPQBxR,TSNGf4LBJdFYzR7sqkS5eanjFKXABqEVez,367,245.2353206,488.76467948,0,0,734,
TSachbsTdhNYdKFMeX8YuY1ZKJCnPCVNuK,TX25XnwRcxrWQbYG6vJG985f6L2VoDdadm,1183.6,194.4689795,2194.46897949,0,0,2367.2,
TSachbsTdhNYdKFMeX8YuY1ZKJCnPCVNuK,TW67Ki3UySzo6jjN5e4naSxcwxtF5KPmGp,1770.09,852.2587287,2799.73340536,0,0,3540.18,
TSachbsTdhNYdKFMeX8YuY1ZKJCnPCVNuK,TPGSixd9HbUMivB44Pbh3frwjsPrmAEtHh,6293.1,976.7172021,11609.48279845,0,0,12586.2,
TSAAnxrigYKrkJiBZUYsfsAQCu82eqcioc,TYHaR6Fex1NVa2Xci3zwMzEjtkvEcd8F4L,336,41.25008949,630.7499105,0,0,672,
